Country,Country (totalpopulation),Country Code,Country Name,Country1,Region,Year,Year (Gdptotal),Year (totalpopulation),Year1,CO2 (kt),CO2 Per Capita (metric tons),current GDP,Energy use (kg of oil equivalent per capita),Population Total
Denmark,Denmark,DNK,Denmark,Denmark,Europe & Central Asia,1/1/2001,1/1/2001,1/1/2001,1/1/2001,52918.477,9.875092348,164791000000,3583.955723,5358783
Denmark,Denmark,DNK,Denmark,Denmark,Europe & Central Asia,1/1/2002,1/1/2002,1/1/2002,1/1/2002,52049.398,9.68193193,178635000000,3535.098014,5375931
Denmark,Denmark,DNK,Denmark,Denmark,Europe & Central Asia,1/1/2003,1/1/2003,1/1/2003,1/1/2003,55998.757,10.388273494,218096000000,3727.834179,5390574
Denmark,Denmark,DNK,Denmark,Denmark,Europe & Central Asia,1/1/2004,1/1/2004,1/1/2004,1/1/2004,50600.933,9.362701019,251373000000,3597.17296,5404523
Denmark,Denmark,DNK,Denmark,Denmark,Europe & Central Asia,1/1/2005,1/1/2005,1/1/2005,1/1/2005,47095.281,8.690076931,264467000000,3487.631914,5419432
Denmark,Denmark,DNK,Denmark,Denmark,Europe & Central Asia,1/1/2006,1/1/2006,1/1/2006,1/1/2006,54986.665,10.11291416,282885000000,3728.171039,5437272
Denmark,Denmark,DNK,Denmark,Denmark,Europe & Central Asia,1/1/2007,1/1/2007,1/1/2007,1/1/2007,50256.235,9.20201511,319423000000,3622.596833,5461438
Denmark,Denmark,DNK,Denmark,Denmark,Europe & Central Asia,1/1/2008,1/1/2008,1/1/2008,1/1/2008,46955.935,8.547356106,353361000000,3501.513847,5493621
Denmark,Denmark,DNK,Denmark,Denmark,Europe & Central Asia,1/1/2009,1/1/2009,1/1/2009,1/1/2009,44513.713,8.05955954,321241000000,3329.211067,5523095
Denmark,Denmark,DNK,Denmark,Denmark,Europe & Central Asia,1/1/2010,1/1/2010,1/1/2010,1/1/2010,46570.9,8.394657734,321995000000,3510.79685,5547683
Denmark,Denmark,DNK,Denmark,Denmark,Europe & Central Asia,1/1/2011,1/1/2011,1/1/2011,1/1/2011,40377.337,7.248328717,344003000000,3230.188031,5570572
Dominican Republic,Dominican Republic,DOM,Dominican Republic,Dominican Republic,Latin America & Caribbean,1/1/2000,1/1/2000,1/1/2000,1/1/2000,19790.799,2.311300988,24305116729,852.25008,8471321
Dominican Republic,Dominican Republic,DOM,Dominican Republic,Dominican Republic,Latin America & Caribbean,1/1/2001,1/1/2001,1/1/2001,1/1/2001,19816.468,2.278507374,25601765403,814.3059551,8598601
Dominican Republic,Dominican Republic,DOM,Dominican Republic,Dominican Republic,Latin America & Caribbean,1/1/2002,1/1/2002,1/1/2002,1/1/2002,21330.939,2.415109633,27137508655,851.6183714,8724975
Dominican Republic,Dominican Republic,DOM,Dominican Republic,Dominican Republic,Latin America & Caribbean,1/1/2003,1/1/2003,1/1/2003,1/1/2003,21514.289,2.399070827,21403167849,794.6209158,8850317
Dominican Republic,Dominican Republic,DOM,Dominican Republic,Dominican Republic,Latin America & Caribbean,1/1/2004,1/1/2004,1/1/2004,1/1/2004,18309.331,2.011351976,22322395369,708.7403966,8974444
Dominican Republic,Dominican Republic,DOM,Dominican Republic,Dominican Republic,Latin America & Caribbean,1/1/2005,1/1/2005,1/1/2005,1/1/2005,18639.361,2.017778603,35777570134,760.0917507,9097257
Dominican Republic,Dominican Republic,DOM,Dominican Republic,Dominican Republic,Latin America & Caribbean,1/1/2006,1/1/2006,1/1/2006,1/1/2006,19710.125,2.103236007,37879869898,776.5663132,9218686
Dominican Republic,Dominican Republic,DOM,Dominican Republic,Dominican Republic,Latin America & Caribbean,1/1/2007,1/1/2007,1/1/2007,1/1/2007,21301.603,2.241251046,43965420071,779.6497881,9338861
Dominican Republic,Dominican Republic,DOM,Dominican Republic,Dominican Republic,Latin America & Caribbean,1/1/2008,1/1/2008,1/1/2008,1/1/2008,21415.28,2.222311005,48122547177,771.974424,9458075
Dominican Republic,Dominican Republic,DOM,Dominican Republic,Dominican Republic,Latin America & Caribbean,1/1/2009,1/1/2009,1/1/2009,1/1/2009,20546.201,2.103476066,48261033297,748.1899106,9576737
Dominican Republic,Dominican Republic,DOM,Dominican Republic,Dominican Republic,Latin America & Caribbean,1/1/2010,1/1/2010,1/1/2010,1/1/2010,21363.942,2.158413689,53860175557,776.6888108,9695121
Dominican Republic,Dominican Republic,DOM,Dominican Republic,Dominican Republic,Latin America & Caribbean,1/1/2011,1/1/2011,1/1/2011,1/1/2011,21888.323,2.182907888,58029750744,781.4702834,9813210
Algeria,Algeria,DZA,Algeria,Algeria,Middle East & North Africa,1/1/2000,1/1/2000,1/1/2000,1/1/2000,87930.993,2.819778007,54790233856,869.6098396,31042235
Algeria,Algeria,DZA,Algeria,Algeria,Middle East & North Africa,1/1/2001,1/1/2001,1/1/2001,1/1/2001,84293.329,2.668327798,54744725766,860.0413958,31451514
Algeria,Algeria,DZA,Algeria,Algeria,Middle East & North Africa,1/1/2002,1/1/2002,1/1/2002,1/1/2002,90853.592,2.840027912,56760246982,908.2973158,31855109
Algeria,Algeria,DZA,Algeria,Algeria,Middle East & North Africa,1/1/2003,1/1/2003,1/1/2003,1/1/2003,92533.078,2.856410052,67863841333,953.0582807,32264157
Algeria,Algeria,DZA,Algeria,Algeria,Middle East & North Africa,1/1/2004,1/1/2004,1/1/2004,1/1/2004,89493.135,2.727017138,85325003122,952.2679487,32692163
Algeria,Algeria,DZA,Algeria,Algeria,Middle East & North Africa,1/1/2005,1/1/2005,1/1/2005,1/1/2005,107127.738,3.220154559,103198000000,977.9540849,33149724
Algeria,Algeria,DZA,Algeria,Algeria,Middle East & North Africa,1/1/2006,1/1/2006,1/1/2006,1/1/2006,100919.507,2.990267154,117027000000,1031.919174,33641002
Algeria,Algeria,DZA,Algeria,Algeria,Middle East & North Africa,1/1/2007,1/1/2007,1/1/2007,1/1/2007,109294.935,3.189978037,134846000000,1078.183633,34166972
Algeria,Algeria,DZA,Algeria,Algeria,Middle East & North Africa,1/1/2008,1/1/2008,1/1/2008,1/1/2008,111575.809,3.205182841,171008000000,1073.205629,34730608
Algeria,Algeria,DZA,Algeria,Algeria,Middle East & North Africa,1/1/2009,1/1/2009,1/1/2009,1/1/2009,121374.033,3.428471639,137206000000,1153.664071,35333881
Algeria,Algeria,DZA,Algeria,Algeria,Middle East & North Africa,1/1/2010,1/1/2010,1/1/2010,1/1/2010,119276.509,3.309911831,161155000000,1114.217028,35977455
Algeria,Algeria,DZA,Algeria,Algeria,Middle East & North Africa,1/1/2011,1/1/2011,1/1/2011,1/1/2011,121755.401,3.316037892,200254000000,1140.642714,36661444
Ecuador,Ecuador,ECU,Ecuador,Ecuador,Latin America & Caribbean,1/1/2000,1/1/2000,1/1/2000,1/1/2000,20942.237,1.658318708,18327764882,695.1847246,12681123
Ecuador,Ecuador,ECU,Ecuador,Ecuador,Latin America & Caribbean,1/1/2001,1/1/2001,1/1/2001,1/1/2001,23446.798,1.824262709,24468324000,724.3707484,12914667
Ecuador,Ecuador,ECU,Ecuador,Ecuador,Latin America & Caribbean,1/1/2002,1/1/2002,1/1/2002,1/1/2002,24689.911,1.88875499,28548945000,694.6010812,13143465
Ecuador,Ecuador,ECU,Ecuador,Ecuador,Latin America & Caribbean,1/1/2003,1/1/2003,1/1/2003,1/1/2003,26523.411,1.995802056,32432858000,693.0039751,13369678
Ecuador,Ecuador,ECU,Ecuador,Ecuador,Latin America & Caribbean,1/1/2004,1/1/2004,1/1/2004,1/1/2004,28657.605,2.121270026,36591661000,658.1121398,13596388
Ecuador,Ecuador,ECU,Ecuador,Ecuador,Latin America & Caribbean,1/1/2005,1/1/2005,1/1/2005,1/1/2005,29908.052,2.177469736,41507085000,675.3670137,13825847
Ecuador,Ecuador,ECU,Ecuador,Ecuador,Latin America & Caribbean,1/1/2006,1/1/2006,1/1/2006,1/1/2006,28859.29,2.066175813,46802044000,667.1038361,14059384
Ecuador,Ecuador,ECU,Ecuador,Ecuador,Latin America & Caribbean,1/1/2007,1/1/2007,1/1/2007,1/1/2007,31308.846,2.203997908,51007777000,742.1890459,14296557
Ecuador,Ecuador,ECU,Ecuador,Ecuador,Latin America & Caribbean,1/1/2008,1/1/2008,1/1/2008,1/1/2008,29827.378,2.064521305,61762635000,672.4827682,14535739
Ecuador,Ecuador,ECU,Ecuador,Ecuador,Latin America & Caribbean,1/1/2009,1/1/2009,1/1/2009,1/1/2009,34601.812,2.355257087,62519686000,788.0824322,14774424
Ecuador,Ecuador,ECU,Ecuador,Ecuador,Latin America & Caribbean,1/1/2010,1/1/2010,1/1/2010,1/1/2010,34249.78,2.293303404,69555367000,784.051913,15011117
Ecuador,Ecuador,ECU,Ecuador,Ecuador,Latin America & Caribbean,1/1/2011,1/1/2011,1/1/2011,1/1/2011,35727.581,2.354017387,79276664000,817.5844698,15243883
"Egypt, Arab Rep.","Egypt, Arab Rep.",EGY,"Egypt, Arab Rep.","Egypt, Arab Rep.",Middle East & North Africa,1/1/2000,1/1/2000,1/1/2000,1/1/2000,141326.18,2.068140433,99838543960,589.6677834,68831561
"Egypt, Arab Rep.","Egypt, Arab Rep.",EGY,"Egypt, Arab Rep.","Egypt, Arab Rep.",Middle East & North Africa,1/1/2001,1/1/2001,1/1/2001,1/1/2001,125451.737,1.80246891,96684636119,649.7416256,70152661
"Egypt, Arab Rep.","Egypt, Arab Rep.",EGY,"Egypt, Arab Rep.","Egypt, Arab Rep.",Middle East & North Africa,1/1/2002,1/1/2002,1/1/2002,1/1/2002,127193.562,1.793764997,85146067416,657.7509927,71485043
"Egypt, Arab Rep.","Egypt, Arab Rep.",EGY,"Egypt, Arab Rep.","Egypt, Arab Rep.",Middle East & North Africa,1/1/2003,1/1/2003,1/1/2003,1/1/2003,147963.45,2.048004318,80288461538,670.2501028,72826097
"Egypt, Arab Rep.","Egypt, Arab Rep.",EGY,"Egypt, Arab Rep.","Egypt, Arab Rep.",Middle East & North Africa,1/1/2004,1/1/2004,1/1/2004,1/1/2004,150911.718,2.050540499,78782467532,711.3467221,74172073
"Egypt, Arab Rep.","Egypt, Arab Rep.",EGY,"Egypt, Arab Rep.","Egypt, Arab Rep.",Middle East & North Africa,1/1/2005,1/1/2005,1/1/2005,1/1/2005,167207.866,2.231160223,89600665557,813.999296,75523569
"Egypt, Arab Rep.","Egypt, Arab Rep.",EGY,"Egypt, Arab Rep.","Egypt, Arab Rep.",Middle East & North Africa,1/1/2006,1/1/2006,1/1/2006,1/1/2006,178615.903,2.341757815,107426000000,844.987613,76873663
"Egypt, Arab Rep.","Egypt, Arab Rep.",EGY,"Egypt, Arab Rep.","Egypt, Arab Rep.",Middle East & North Africa,1/1/2007,1/1/2007,1/1/2007,1/1/2007,193342.575,2.491357004,130438000000,889.3894434,78232126
"Egypt, Arab Rep.","Egypt, Arab Rep.",EGY,"Egypt, Arab Rep.","Egypt, Arab Rep.",Middle East & North Africa,1/1/2008,1/1/2008,1/1/2008,1/1/2008,196796.889,2.491853031,162818000000,907.5952747,79636079
"Egypt, Arab Rep.","Egypt, Arab Rep.",EGY,"Egypt, Arab Rep.","Egypt, Arab Rep.",Middle East & North Africa,1/1/2009,1/1/2009,1/1/2009,1/1/2009,198069.338,2.462249164,189147000000,911.4885946,81134798
"Egypt, Arab Rep.","Egypt, Arab Rep.",EGY,"Egypt, Arab Rep.","Egypt, Arab Rep.",Middle East & North Africa,1/1/2010,1/1/2010,1/1/2010,1/1/2010,204677.272,2.494817067,218984000000,876.5421758,82761235
"Egypt, Arab Rep.","Egypt, Arab Rep.",EGY,"Egypt, Arab Rep.","Egypt, Arab Rep.",Middle East & North Africa,1/1/2011,1/1/2011,1/1/2011,1/1/2011,220790.07,2.635115225,235990000000,900.6603986,84529250
Eritrea,Eritrea,ERI,Eritrea,Eritrea,Sub-Saharan Africa,1/1/2000,1/1/2000,1/1/2000,1/1/2000,608.722,0.172190987,706370816,308.7969199,2292416
Eritrea,Eritrea,ERI,Eritrea,Eritrea,Sub-Saharan Africa,1/1/2001,1/1/2001,1/1/2001,1/1/2001,630.724,0.172564423,752368496,312.3426658,2374722
Eritrea,Eritrea,ERI,Eritrea,Eritrea,Sub-Saharan Africa,1/1/2002,1/1/2002,1/1/2002,1/1/2002,605.055,0.159706979,729321367,301.655181,2481058
Eritrea,Eritrea,ERI,Eritrea,Eritrea,Sub-Saharan Africa,1/1/2003,1/1/2003,1/1/2003,1/1/2003,726.066,0.184824489,870247703,308.1477586,2600973
Eritrea,Eritrea,ERI,Eritrea,Eritrea,Sub-Saharan Africa,1/1/2004,1/1/2004,1/1/2004,1/1/2004,770.07,0.189441072,1109054005,273.3911243,2719803
Eritrea,Eritrea,ERI,Eritrea,Eritrea,Sub-Saharan Africa,1/1/2005,1/1/2005,1/1/2005,1/1/2005,766.403,0.182856855,1098425901,269.5613443,2826659
Eritrea,Eritrea,ERI,Eritrea,Eritrea,Sub-Saharan Africa,1/1/2006,1/1/2006,1/1/2006,1/1/2006,561.051,0.130342391,1211161880,237.870883,2918205
Eritrea,Eritrea,ERI,Eritrea,Eritrea,Sub-Saharan Africa,1/1/2007,1/1/2007,1/1/2007,1/1/2007,579.386,0.131490396,1317974491,239.2445811,2996536
Eritrea,Eritrea,ERI,Eritrea,Eritrea,Sub-Saharan Africa,1/1/2008,1/1/2008,1/1/2008,1/1/2008,414.371,0.092069391,1380188800,220.20851,3062779
Eritrea,Eritrea,ERI,Eritrea,Eritrea,Sub-Saharan Africa,1/1/2009,1/1/2009,1/1/2009,1/1/2009,513.38,0.111761081,1856695551,231.3530475,3119920
Eritrea,Eritrea,ERI,Eritrea,Eritrea,Sub-Saharan Africa,1/1/2010,1/1/2010,1/1/2010,1/1/2010,513.38,0.109470529,1589515447,233.6597344,3170435
Eritrea,Eritrea,ERI,Eritrea,Eritrea,Sub-Saharan Africa,1/1/2011,1/1/2011,1/1/2011,1/1/2011,520.714,0.108718365,2065001626,236.3440005,3213972
Spain,Spain,ESP,Spain,Spain,Europe & Central Asia,1/1/2000,1/1/2000,1/1/2000,1/1/2000,294434.431,7.312740021,596878000000,3003.761672,40567864
Spain,Spain,ESP,Spain,Spain,Europe & Central Asia,1/1/2001,1/1/2001,1/1/2001,1/1/2001,297830.073,7.307637297,627287000000,3060.881809,40850412
Spain,Spain,ESP,Spain,Spain,Europe & Central Asia,1/1/2002,1/1/2002,1/1/2002,1/1/2002,314518.59,7.591280782,705394000000,3107.867341,41431558
Spain,Spain,ESP,Spain,Spain,Europe & Central Asia,1/1/2003,1/1/2003,1/1/2003,1/1/2003,321097.188,7.611166445,905492000000,3157.227264,42187645
Spain,Spain,ESP,Spain,Spain,Europe & Central Asia,1/1/2004,1/1/2004,1/1/2004,1/1/2004,339428.521,7.908050681,1067090000000,3238.502447,42921895
Spain,Spain,ESP,Spain,Spain,Europe & Central Asia,1/1/2005,1/1/2005,1/1/2005,1/1/2005,353462.13,8.097058048,1153290000000,3251.397133,43653155
Spain,Spain,ESP,Spain,Spain,Europe & Central Asia,1/1/2006,1/1/2006,1/1/2006,1/1/2006,350037.152,7.88419571,1259340000000,3194.081246,44397319
Spain,Spain,ESP,Spain,Spain,Europe & Central Asia,1/1/2007,1/1/2007,1/1/2007,1/1/2007,358236.564,7.920890716,1472130000000,3180.03342,45226803
Spain,Spain,ESP,Spain,Spain,Europe & Central Asia,1/1/2008,1/1/2008,1/1/2008,1/1/2008,329281.932,7.16545181,1625220000000,3026.338408,45954106
Spain,Spain,ESP,Spain,Spain,Europe & Central Asia,1/1/2009,1/1/2009,1/1/2009,1/1/2009,288237.201,6.216973378,1485580000000,2757.691412,46362946
Spain,Spain,ESP,Spain,Spain,Europe & Central Asia,1/1/2010,1/1/2010,1/1/2010,1/1/2010,270881.29,5.815786526,1420720000000,2742.877182,46576897
Spain,Spain,ESP,Spain,Spain,Europe & Central Asia,1/1/2011,1/1/2011,1/1/2011,1/1/2011,270675.938,5.790764234,1478770000000,2689.684337,46742697
Estonia,Estonia,EST,Estonia,Estonia,Europe & Central Asia,1/1/2000,1/1/2000,1/1/2000,1/1/2000,15181.38,10.867246248,5694069842,3374.70839,1396985
Estonia,Estonia,EST,Estonia,Estonia,Europe & Central Asia,1/1/2001,1/1/2001,1/1/2001,1/1/2001,15595.751,11.235200974,6259257900,3541.512051,1388115
Estonia,Estonia,EST,Estonia,Estonia,Europe & Central Asia,1/1/2002,1/1/2002,1/1/2002,1/1/2002,14935.691,10.828064668,7372457380,3415.780621,1379350
Estonia,Estonia,EST,Estonia,Estonia,Europe & Central Asia,1/1/2003,1/1/2003,1/1/2003,1/1/2003,17051.55,12.43984913,9877636631,3798.038257,1370720
Estonia,Estonia,EST,Estonia,Estonia,Europe & Central Asia,1/1/2004,1/1/2004,1/1/2004,1/1/2004,17216.565,12.635547319,12144397516,3893.395472,1362550
Estonia,Estonia,EST,Estonia,Estonia,Europe & Central Asia,1/1/2005,1/1/2005,1/1/2005,1/1/2005,16780.192,12.385962245,14098326079,3846.392943,1354775
Estonia,Estonia,EST,Estonia,Estonia,Europe & Central Asia,1/1/2006,1/1/2006,1/1/2006,1/1/2006,16189.805,12.020852979,17012322168,3775.035083,1346810
Estonia,Estonia,EST,Estonia,Estonia,Europe & Central Asia,1/1/2007,1/1/2007,1/1/2007,1/1/2007,18844.713,14.056085718,22445583082,4243.648,1340680
Estonia,Estonia,EST,Estonia,Estonia,Europe & Central Asia,1/1/2008,1/1/2008,1/1/2008,1/1/2008,17491.59,13.081834431,24371299253,4105.417736,1337090
Estonia,Estonia,EST,Estonia,Estonia,Europe & Central Asia,1/1/2009,1/1/2009,1/1/2009,1/1/2009,14745.007,11.048963106,19744110864,3648.978843,1334515
Estonia,Estonia,EST,Estonia,Estonia,Europe & Central Asia,1/1/2010,1/1/2010,1/1/2010,1/1/2010,18338.667,13.773196643,19693608289,4222.73719,1331475
Estonia,Estonia,EST,Estonia,Estonia,Europe & Central Asia,1/1/2011,1/1/2011,1/1/2011,1/1/2011,18650.362,14.049882518,23391530006,4237.729191,1327439
Ethiopia,Ethiopia,ETH,Ethiopia,Ethiopia,Sub-Saharan Africa,1/1/2000,1/1/2000,1/1/2000,1/1/2000,5819.529,0.087585994,8242392104,478.4932546,66224804
Ethiopia,Ethiopia,ETH,Ethiopia,Ethiopia,Sub-Saharan Africa,1/1/2001,1/1/2001,1/1/2001,1/1/2001,4308.725,0.062999385,8231326016,482.4053895,68159423
Ethiopia,Ethiopia,ETH,Ethiopia,Ethiopia,Sub-Saharan Africa,1/1/2002,1/1/2002,1/1/2002,1/1/2002,4481.074,0.063659604,7850809498,482.6886042,70142091
Ethiopia,Ethiopia,ETH,Ethiopia,Ethiopia,Sub-Saharan Africa,1/1/2003,1/1/2003,1/1/2003,1/1/2003,4946.783,0.068295273,8623691300,484.0447321,72170584
Ethiopia,Ethiopia,ETH,Ethiopia,Ethiopia,Sub-Saharan Africa,1/1/2004,1/1/2004,1/1/2004,1/1/2004,5243.81,0.070380123,10131187261,484.6298477,74239505
Ethiopia,Ethiopia,ETH,Ethiopia,Ethiopia,Sub-Saharan Africa,1/1/2005,1/1/2005,1/1/2005,1/1/2005,5053.126,0.065960442,12401139454,482.9057294,76346311
Ethiopia,Ethiopia,ETH,Ethiopia,Ethiopia,Sub-Saharan Africa,1/1/2006,1/1/2006,1/1/2006,1/1/2006,5419.826,0.068835709,15280861835,483.9403013,78489206
Ethiopia,Ethiopia,ETH,Ethiopia,Ethiopia,Sub-Saharan Africa,1/1/2007,1/1/2007,1/1/2007,1/1/2007,5914.871,0.073120622,19707616773,485.5969831,80674348
Ethiopia,Ethiopia,ETH,Ethiopia,Ethiopia,Sub-Saharan Africa,1/1/2008,1/1/2008,1/1/2008,1/1/2008,6369.579,0.076668381,27066912635,486.7608738,82916235
Ethiopia,Ethiopia,ETH,Ethiopia,Ethiopia,Sub-Saharan Africa,1/1/2009,1/1/2009,1/1/2009,1/1/2009,6560.263,0.076906232,32437389116,486.7319303,85233913
Ethiopia,Ethiopia,ETH,Ethiopia,Ethiopia,Sub-Saharan Africa,1/1/2010,1/1/2010,1/1/2010,1/1/2010,6618.935,0.07559157,29933790334,486.6902958,87639964
Ethiopia,Ethiopia,ETH,Ethiopia,Ethiopia,Sub-Saharan Africa,1/1/2011,1/1/2011,1/1/2011,1/1/2011,7543.019,0.083943117,31952763089,489.1756569,90139927
Finland,Finland,FIN,Finland,Finland,Europe & Central Asia,1/1/2000,1/1/2000,1/1/2000,1/1/2000,52427.099,10.12847414,125707000000,6262.192079,5176209
Finland,Finland,FIN,Finland,Finland,Europe & Central Asia,1/1/2001,1/1/2001,1/1/2001,1/1/2001,57051.186,10.996742102,129421000000,6410.625234,5188008
Finland,Finland,FIN,Finland,Finland,Europe & Central Asia,1/1/2002,1/1/2002,1/1/2002,1/1/2002,61682.607,11.86067583,139738000000,6728.581405,5200598
Finland,Finland,FIN,Finland,Finland,Europe & Central Asia,1/1/2003,1/1/2003,1/1/2003,1/1/2003,69130.284,13.261096939,171274000000,7077.026649,5213014
Finland,Finland,FIN,Finland,Finland,Europe & Central Asia,1/1/2004,1/1/2004,1/1/2004,1/1/2004,67091.432,12.832674977,197117000000,7134.854209,5228172
Finland,Finland,FIN,Finland,Finland,Europe & Central Asia,1/1/2005,1/1/2005,1/1/2005,1/1/2005,54645.634,10.416438052,204809000000,6562.022311,5246096
Finland,Finland,FIN,Finland,Finland,Europe & Central Asia,1/1/2006,1/1/2006,1/1/2006,1/1/2006,66200.351,12.570638448,216908000000,7111.856822,5266268
Finland,Finland,FIN,Finland,Finland,Europe & Central Asia,1/1/2007,1/1/2007,1/1/2007,1/1/2007,63985.483,12.098481863,256053000000,6974.896761,5288720
Finland,Finland,FIN,Finland,Finland,Europe & Central Asia,1/1/2008,1/1/2008,1/1/2008,1/1/2008,56596.478,10.651652172,284554000000,6669.173348,5313399
Finland,Finland,FIN,Finland,Finland,Europe & Central Asia,1/1/2009,1/1/2009,1/1/2009,1/1/2009,53167.833,9.958628519,252497000000,6268.300545,5338871
Finland,Finland,FIN,Finland,Finland,Europe & Central Asia,1/1/2010,1/1/2010,1/1/2010,1/1/2010,61843.955,11.530840228,249181000000,6828.783753,5363352
Finland,Finland,FIN,Finland,Finland,Europe & Central Asia,1/1/2011,1/1/2011,1/1/2011,1/1/2011,54766.645,10.164046099,275244000000,6537.637298,5388272
Fiji,Fiji,FJI,Fiji,Fiji,East Asia & Pacific,1/1/2000,1/1/2000,1/1/2000,1/1/2000,865.412,1.066799142,1684109743,,811006
Fiji,Fiji,FJI,Fiji,Fiji,East Asia & Pacific,1/1/2001,1/1/2001,1/1/2001,1/1/2001,1114.768,1.369132232,1660102346,,813925
Fiji,Fiji,FJI,Fiji,Fiji,East Asia & Pacific,1/1/2002,1/1/2002,1/1/2002,1/1/2002,836.076,1.024991081,1842691481,,815257
Fiji,Fiji,FJI,Fiji,Fiji,East Asia & Pacific,1/1/2003,1/1/2003,1/1/2003,1/1/2003,861.745,1.055250506,2315935753,,816076
Fiji,Fiji,FJI,Fiji,Fiji,East Asia & Pacific,1/1/2004,1/1/2004,1/1/2004,1/1/2004,1133.103,1.384610591,2727507213,814.3202993,817860
Fiji,Fiji,FJI,Fiji,Fiji,East Asia & Pacific,1/1/2005,1/1/2005,1/1/2005,1/1/2005,1364.124,1.659881726,3006725015,703.5019304,821604
Fiji,Fiji,FJI,Fiji,Fiji,East Asia & Pacific,1/1/2006,1/1/2006,1/1/2006,1/1/2006,1360.457,1.644275372,3102741451,675.2267868,827870
Fiji,Fiji,FJI,Fiji,Fiji,East Asia & Pacific,1/1/2007,1/1/2007,1/1/2007,1/1/2007,1202.776,1.440917951,3405050612,626.6518375,836190
Fiji,Fiji,FJI,Fiji,Fiji,East Asia & Pacific,1/1/2008,1/1/2008,1/1/2008,1/1/2008,1078.098,1.278570124,3523185920,,845361
Fiji,Fiji,FJI,Fiji,Fiji,East Asia & Pacific,1/1/2009,1/1/2009,1/1/2009,1/1/2009,847.077,0.994392232,2870624636,,853637
Fiji,Fiji,FJI,Fiji,Fiji,East Asia & Pacific,1/1/2010,1/1/2010,1/1/2010,1/1/2010,1294.451,1.505259596,3140508836,,859818
Fiji,Fiji,FJI,Fiji,Fiji,East Asia & Pacific,1/1/2011,1/1/2011,1/1/2011,1/1/2011,1235.779,1.424813248,3774530616,,863449
France,France,FRA,France,France,Europe & Central Asia,1/1/2000,1/1/2000,1/1/2000,1/1/2000,364063.427,5.976826414,1362250000000,4135.477644,60912500
France,France,FRA,France,France,Europe & Central Asia,1/1/2001,1/1/2001,1/1/2001,1/1/2001,381155.314,6.212048122,1376470000000,4246.004942,61357430
France,France,FRA,France,France,Europe & Central Asia,1/1/2002,1/1/2002,1/1/2002,1/1/2002,378929.445,6.131021892,1494290000000,4225.467969,61805267
France,France,FRA,France,France,Europe & Central Asia,1/1/2003,1/1/2003,1/1/2003,1/1/2003,386333.118,6.206664599,1840480000000,4270.949456,62244886
France,France,FRA,France,France,Europe & Central Asia,1/1/2004,1/1/2004,1/1/2004,1/1/2004,388401.306,6.194114409,2115740000000,4301.737225,62704895
France,France,FRA,France,France,Europe & Central Asia,1/1/2005,1/1/2005,1/1/2005,1/1/2005,390550.168,6.181610461,2196130000000,4287.157413,63179351
France,France,FRA,France,France,Europe & Central Asia,1/1/2006,1/1/2006,1/1/2006,1/1/2006,381467.009,5.995893723,2318590000000,4188.84293,63621381
France,France,FRA,France,France,Europe & Central Asia,1/1/2007,1/1/2007,1/1/2007,1/1/2007,374914.08,5.856547408,2657210000000,4115.527368,64016225
France,France,FRA,France,France,Europe & Central Asia,1/1/2008,1/1/2008,1/1/2008,1/1/2008,371734.791,5.774521922,2918380000000,4110.585659,64374984
